agent_id,ev_model,user_type,objective,include_subscription,sessions_per_month,start_lat,start_lon,dest_lat,dest_lon,depart_datetime,start_soc_pct,reserve_soc_pct,target_soc_pct,max_detour_km,top_k_candidates,step_horizon_s
U905,suv 450+,Member,time,True,12,51.524,-0.16688,51.488423,-0.005687,2025-08-12T13:28:25,9.5,12.0,80.0,12.0,5,60
U906,combi compact,Payg,cost,False,0,51.496095,-0.150377,51.514944,0.001077,2025-08-12T10:12:22,6.8,12.0,80.0,12.0,5,60
U907,EL6 Long Range,Payg,hybrid,False,0,51.48039,-0.20608,51.514944,0.001077,2025-08-12T11:20:26,9.4,12.0,80.0,12.0,5,60
U908,ORA 07,Payg,hybrid,False,0,51.47991,-0.202235,51.514944,0.001077,2025-08-12T20:03:34,10.0,12.0,80.0,12.0,5,60
U909,Enyaq iV 50,Member,hybrid,True,8,51.532959,-0.07688,51.490664,-0.245389,2025-08-12T19:18:17,7.1,12.0,80.0,12.0,5,60
U910,MGS5  EV 64 kWh,Payg,hybrid,False,0,51.468822,-0.187424,51.552749,-0.033158,2025-08-12T09:32:21,10.0,12.0,80.0,12.0,5,60
U911,76,Member,time,True,12,51.476647,-0.21015,51.514944,0.001077,2025-08-12T17:34:59,5.2,12.0,80.0,12.0,5,60
U912,IONIQ,Member,cost,True,12,51.52,-0.16042,51.488423,-0.005687,2025-08-12T19:43:33,7.9,12.0,80.0,12.0,5,60
U913,E-Traveller,Payg,time,False,0,51.473276,-0.202799,51.514944,0.001077,2025-08-12T07:51:37,9.0,12.0,80.0,12.0,5,60
U914,e-Niro 64,Payg,time,False,0,51.53144,-0.071359,51.490664,-0.245389,2025-08-12T20:20:52,8.6,12.0,80.0,12.0,5,60
U915,e-tron 50,Member,cost,True,4,51.499589,-0.221357,51.514944,0.001077,2025-08-12T09:51:22,6.5,12.0,80.0,12.0,5,60
U916,etron sportback,Member,time,True,4,51.51728,-0.16437,51.514944,0.001077,2025-08-12T17:16:17,9.0,12.0,80.0,12.0,5,60
U917,ZS EV,Member,hybrid,True,12,51.522,-0.1532,51.488423,-0.005687,2025-08-12T17:50:37,6.6,12.0,80.0,12.0,5,60
U918,e-tech ev87 220hp,Payg,hybrid,False,0,51.498165,-0.226216,51.514944,0.001077,2025-08-12T07:24:22,6.2,12.0,80.0,12.0,5,60
U919,etron sportback 50,Payg,hybrid,False,0,51.48175,-0.20721,51.514944,0.001077,2025-08-12T18:30:38,6.6,12.0,80.0,12.0,5,60
U920,3 Long Range Performance,Member,cost,True,8,51.464496,-0.125742,51.552749,-0.033158,2025-08-12T11:33:14,7.0,12.0,80.0,12.0,5,60
U921,i3s 94,Payg,time,False,0,51.47242,-0.18748,51.552749,-0.033158,2025-08-12T20:55:23,8.5,12.0,80.0,12.0,5,60
U922,Enyaq 60,Payg,cost,False,0,51.500098,-0.170865,51.514944,0.001077,2025-08-12T12:46:02,8.7,12.0,80.0,12.0,5,60
U923,sportbacketron 55,Member,hybrid,True,8,51.48703,-0.21344,51.514944,0.001077,2025-08-12T13:23:48,9.8,12.0,80.0,12.0,5,60
U924,Q4 Sportback e-tron,Member,time,True,8,51.531733,-0.059614,51.490664,-0.245389,2025-08-12T19:16:41,9.3,12.0,80.0,12.0,5,60
U925,e-3008 73 kWh,Member,cost,True,8,51.47531,-0.19583,51.514944,0.001077,2025-08-12T12:55:07,8.9,12.0,80.0,12.0,5,60
U926,suv 580,Payg,hybrid,False,0,51.51935,-0.16215,51.488423,-0.005687,2025-08-12T17:49:12,7.7,12.0,80.0,12.0,5,60
U927,i5 xDrive40 Touring,Payg,time,False,0,51.520063,-0.018345,51.490664,-0.245389,2025-08-12T07:16:21,6.2,12.0,80.0,12.0,5,60
U928,se all4,Payg,time,False,0,51.49809,-0.22116,51.514944,0.001077,2025-08-12T11:41:26,9.2,12.0,80.0,12.0,5,60
U929,EV4 Sedan Standard Range,Payg,time,False,0,51.51809,-0.15617,51.488423,-0.005687,2025-08-12T16:27:42,5.2,12.0,80.0,12.0,5,60
U930,long range dual motor,Member,cost,True,8,51.473434,-0.21468,51.514944,0.001077,2025-08-12T13:52:57,5.7,12.0,80.0,12.0,5,60
U931,EQS,Member,time,True,12,51.52828,-0.101919,51.490664,-0.245389,2025-08-12T10:28:55,8.5,12.0,80.0,12.0,5,60
U932,se convertible,Member,hybrid,True,8,51.535168,-0.108681,51.490664,-0.245389,2025-08-12T12:07:59,5.5,12.0,80.0,12.0,5,60
U933,4 E-Tech 40kWh 120hp,Payg,cost,False,0,51.494007,-0.15176,51.514944,0.001077,2025-08-12T09:31:42,6.8,12.0,80.0,12.0,5,60
U934,Townstar EV Passenger,Payg,cost,False,0,51.517655,-0.020984,51.490664,-0.245389,2025-08-12T09:34:14,9.6,12.0,80.0,12.0,5,60
U935,Zoe R90 Entry,Member,cost,True,4,51.50463,-0.11455,51.490664,-0.245389,2025-08-12T12:48:50,9.7,12.0,80.0,12.0,5,60
U936,iv 80,Payg,cost,False,0,51.47566,-0.21301,51.514944,0.001077,2025-08-12T18:17:56,8.7,12.0,80.0,12.0,5,60
U937,ev400,Payg,time,False,0,51.510311,-0.158969,51.514944,0.001077,2025-08-12T17:31:25,5.6,12.0,80.0,12.0,5,60
U938,63kwh,Payg,cost,False,0,51.492077,-0.138532,51.514944,0.001077,2025-08-12T11:11:03,8.8,12.0,80.0,12.0,5,60
U939,plus sport turismo,Payg,cost,False,0,51.48209,-0.20916,51.514944,0.001077,2025-08-12T15:42:22,6.0,12.0,80.0,12.0,5,60
U940,3 Crossback E-Tense,Payg,cost,False,0,51.521018,-0.046159,51.490664,-0.245389,2025-08-12T15:50:47,9.6,12.0,80.0,12.0,5,60
U941,turbo,Payg,time,False,0,51.491914,-0.241203,51.514944,0.001077,2025-08-12T13:51:03,9.5,12.0,80.0,12.0,5,60
U942,e-NV 200,Member,hybrid,True,4,51.498916,-0.235479,51.514944,0.001077,2025-08-12T09:07:48,7.9,12.0,80.0,12.0,5,60
U943,3 E-Tense,Payg,time,False,0,51.515453,-0.039145,51.490664,-0.245389,2025-08-12T15:48:45,8.7,12.0,80.0,12.0,5,60
U944,87kwh,Payg,cost,False,0,51.532634,-0.090116,51.490664,-0.245389,2025-08-12T13:18:28,5.2,12.0,80.0,12.0,5,60
U945,e-Expert Combi Long 75 kWh,Payg,cost,False,0,51.491,-0.13977,51.514944,0.001077,2025-08-12T19:51:15,8.4,12.0,80.0,12.0,5,60
U946,Zoe ZE50 R135,Payg,time,False,0,51.544629,-0.091459,51.490664,-0.245389,2025-08-12T09:39:20,5.6,12.0,80.0,12.0,5,60
U947,fortwo coupe,Member,cost,True,4,51.514558,-0.009092,51.490664,-0.245389,2025-08-12T15:21:43,5.1,12.0,80.0,12.0,5,60
U948,Emeya S,Member,cost,True,8,51.49862,-0.21417,51.514944,0.001077,2025-08-12T19:49:54,9.2,12.0,80.0,12.0,5,60
U949,se all4,Payg,cost,False,0,51.491,-0.12947,51.552749,-0.033158,2025-08-12T07:05:51,8.6,12.0,80.0,12.0,5,60
U950,Cooper SE,Payg,hybrid,False,0,51.471863,-0.207715,51.514944,0.001077,2025-08-12T20:59:26,10.0,12.0,80.0,12.0,5,60
U951,B-Klasse,Payg,time,False,0,51.457695,-0.135161,51.552749,-0.033158,2025-08-12T16:08:01,8.8,12.0,80.0,12.0,5,60
U952,Twizy,Payg,hybrid,False,0,51.514558,-0.009092,51.490664,-0.245389,2025-08-12T15:35:42,9.0,12.0,80.0,12.0,5,60
U953,87kwh,Member,time,True,4,51.498943,-0.148529,51.514944,0.001077,2025-08-12T19:44:17,6.2,12.0,80.0,12.0,5,60
U954,coupe iv 80,Payg,time,False,0,51.498214,-0.22826,51.514944,0.001077,2025-08-12T07:03:54,9.2,12.0,80.0,12.0,5,60
U955,electric 45,Payg,cost,False,0,51.499,-0.16794,51.514944,0.001077,2025-08-12T12:58:50,5.6,12.0,80.0,12.0,5,60
U956,600e,Payg,time,False,0,51.534164,-0.090536,51.490664,-0.245389,2025-08-12T18:56:08,7.2,12.0,80.0,12.0,5,60
U957,pro+,Member,hybrid,True,8,51.47789,-0.18801,51.514944,0.001077,2025-08-12T08:32:37,9.3,12.0,80.0,12.0,5,60
U958,IONIQ 5,Payg,hybrid,False,0,51.51892,-0.15929,51.488423,-0.005687,2025-08-12T16:19:53,7.3,12.0,80.0,12.0,5,60
U959,sportbacketron 35,Member,time,True,4,51.540943,-0.153531,51.488105,-0.005968,2025-08-12T12:21:15,9.7,12.0,80.0,12.0,5,60
U960,e-SpaceTourer M 75 kWh,Payg,cost,False,0,51.517954,-0.121821,51.490664,-0.245389,2025-08-12T11:27:28,7.4,12.0,80.0,12.0,5,60
U961,N°8 FWD,Member,cost,True,8,51.530144,-0.083856,51.490664,-0.245389,2025-08-12T11:25:22,5.4,12.0,80.0,12.0,5,60
U962,EL7 Long Range,Payg,time,False,0,51.537504,-0.113704,51.490664,-0.245389,2025-08-12T16:57:44,8.3,12.0,80.0,12.0,5,60
U963,Air Pure AWD,Payg,hybrid,False,0,51.49,-0.13649,51.552749,-0.033158,2025-08-12T07:26:36,6.3,12.0,80.0,12.0,5,60
U964,3,Payg,cost,False,0,51.543438,-0.147515,51.488105,-0.005968,2025-08-12T09:13:01,6.6,12.0,80.0,12.0,5,60
U965,gts,Member,cost,True,8,51.474039,-0.195771,51.514944,0.001077,2025-08-12T14:00:58,8.1,12.0,80.0,12.0,5,60
U966,iv 60,Payg,time,False,0,51.540221,-0.141349,51.488105,-0.005968,2025-08-12T14:36:34,5.2,12.0,80.0,12.0,5,60
U967,MG5 Electric Long Range,Payg,hybrid,False,0,51.494824,-0.130405,51.514944,0.001077,2025-08-12T20:16:58,7.8,12.0,80.0,12.0,5,60
U968,E-HS9,Payg,time,False,0,51.501324,-0.199193,51.514944,0.001077,2025-08-12T07:56:38,5.2,12.0,80.0,12.0,5,60
U969,e-Traveller Standard 75 kWh,Payg,time,False,0,51.476955,-0.212418,51.514944,0.001077,2025-08-12T09:53:45,6.1,12.0,80.0,12.0,5,60
U970,BEO 86 kWh,Payg,hybrid,False,0,51.491804,-0.190692,51.514944,0.001077,2025-08-12T17:23:48,9.9,12.0,80.0,12.0,5,60
U971,iv 80,Payg,cost,False,0,51.47904,-0.209733,51.514944,0.001077,2025-08-12T08:21:03,8.0,12.0,80.0,12.0,5,60
U972,l3,Payg,hybrid,False,0,51.507175,-0.200865,51.514944,0.001077,2025-08-12T09:25:50,9.5,12.0,80.0,12.0,5,60
U973,Cyberster GT,Payg,cost,False,0,51.490692,-0.178519,51.514944,0.001077,2025-08-12T08:40:43,8.6,12.0,80.0,12.0,5,60
U974,e-tron Sportback 55 quattro,Payg,cost,False,0,51.496585,-0.011453,51.49675,-0.24656,2025-08-12T17:09:50,8.0,12.0,80.0,12.0,5,60
U975,convertible,Payg,cost,False,0,51.49607,-0.15243,51.514944,0.001077,2025-08-12T13:45:42,9.4,12.0,80.0,12.0,5,60
U976,etron 35,Payg,hybrid,False,0,51.476902,-0.21409,51.514944,0.001077,2025-08-12T08:44:58,5.4,12.0,80.0,12.0,5,60
U977,x ludicrous,Member,hybrid,True,4,51.49809,-0.22116,51.514944,0.001077,2025-08-12T15:04:25,5.3,12.0,80.0,12.0,5,60
U978,A6 Sportback e-tron,Payg,time,False,0,51.49784,-0.10177,51.49675,-0.24656,2025-08-12T09:17:42,9.5,12.0,80.0,12.0,5,60
U979,Q4 Sportback e-tron 40,Payg,cost,False,0,51.491695,-0.075995,51.49675,-0.24656,2025-08-12T17:11:57,6.6,12.0,80.0,12.0,5,60
U980,#5 Summit Edition,Member,time,True,4,51.488,-0.14412,51.552749,-0.033158,2025-08-12T17:35:30,7.8,12.0,80.0,12.0,5,60
U981,#1 Premium,Member,cost,True,4,51.50421,-0.064062,51.49675,-0.24656,2025-08-12T14:02:29,8.8,12.0,80.0,12.0,5,60
U982,pro,Member,time,True,4,51.522963,-0.022308,51.490664,-0.245389,2025-08-12T10:23:05,5.8,12.0,80.0,12.0,5,60
U983,250 extra-long,Payg,hybrid,False,0,51.516819,-0.144334,51.488423,-0.005687,2025-08-12T13:08:53,7.7,12.0,80.0,12.0,5,60
U984,e-308 SW,Payg,hybrid,False,0,51.475871,-0.207821,51.514944,0.001077,2025-08-12T15:19:29,9.7,12.0,80.0,12.0,5,60
U985,Kona Electric 48 kWh,Payg,time,False,0,51.49753,-0.149609,51.514944,0.001077,2025-08-12T20:07:46,9.0,12.0,80.0,12.0,5,60
U986,pure,Member,time,True,8,51.513699,-0.02102,51.490664,-0.245389,2025-08-12T08:53:42,5.6,12.0,80.0,12.0,5,60
U987,ZS EV,Payg,cost,False,0,51.51566,-0.15333,51.514944,0.001077,2025-08-12T19:04:47,9.4,12.0,80.0,12.0,5,60
U988,250 long,Payg,time,False,0,51.477898,-0.209857,51.514944,0.001077,2025-08-12T14:48:45,6.1,12.0,80.0,12.0,5,60
U989,GT,Payg,time,False,0,51.47067,-0.190406,51.552749,-0.033158,2025-08-12T09:55:14,5.1,12.0,80.0,12.0,5,60
U990,sportbacketron 40,Member,time,True,8,51.490692,-0.178519,51.514944,0.001077,2025-08-12T14:05:26,8.1,12.0,80.0,12.0,5,60
U991,Life 20,Payg,hybrid,False,0,51.533028,-0.088751,51.490664,-0.245389,2025-08-12T13:52:41,6.1,12.0,80.0,12.0,5,60
U992,Air Grand Touring,Payg,cost,False,0,51.489857,-0.244375,51.514944,0.001077,2025-08-12T15:03:47,7.0,12.0,80.0,12.0,5,60
U993,GV60,Payg,hybrid,False,0,51.491286,-0.242596,51.514944,0.001077,2025-08-12T19:55:09,8.0,12.0,80.0,12.0,5,60
U994,B 250e,Payg,cost,False,0,51.548949,-0.068166,51.490664,-0.245389,2025-08-12T15:08:39,5.7,12.0,80.0,12.0,5,60
U995,ET7 Long Range,Payg,hybrid,False,0,51.48597,-0.2052,51.514944,0.001077,2025-08-12T10:16:06,8.7,12.0,80.0,12.0,5,60
U996,#1 Pro,Payg,hybrid,False,0,51.52134,-0.14533,51.488423,-0.005687,2025-08-12T08:02:27,6.1,12.0,80.0,12.0,5,60
U997,suv 350+,Payg,hybrid,False,0,51.48978,-0.229047,51.514944,0.001077,2025-08-12T08:06:52,6.7,12.0,80.0,12.0,5,60
U998,e-tron 50 quattro,Payg,cost,False,0,51.498153,-0.235581,51.514944,0.001077,2025-08-12T18:54:00,8.5,12.0,80.0,12.0,5,60
U999,250,Payg,hybrid,False,0,51.474487,-0.217047,51.514944,0.001077,2025-08-12T08:39:54,7.0,12.0,80.0,12.0,5,60
U1000,e-SpaceTourer M 75 kWh,Payg,cost,False,0,51.496385,-0.012245,51.49675,-0.24656,2025-08-12T16:55:12,5.8,12.0,80.0,12.0,5,60
