user_id,ev_model,user_type,include_subscription,sessions_per_month,start_lat,start_lon,end_lat,end_lon,depart_datetime,start_soc_pct,reserve_soc_pct,objective,max_detour_km,top_k_candidates,step_horizon_s,trip_km,est_required_kwh,available_kwh_at_start,kwh_per_km,needs_charge
1722,Model S,Payg,0,20,51.513197,-0.062576,51.489213,-0.130812,2025-09-06T09:00,20.658904585176664,12.962688244356269,cost,2.0,8,5,5.424,1.020747361359872,5.306416085085726,0.18819088520646607,0
1723,coupe iv 80,Payg,0,20,51.448114,-0.151633,51.504991,-0.046905,2025-09-07T09:00,20.445365086327662,11.53834285475558,cost,2.0,8,5,9.623,1.8260068130274594,1.7814044463144165,0.18975442305179877,1
1724,e-Expert Combi Compact 50 kWh,Payg,0,20,51.499716,-0.069064,51.536744,-0.243383,2025-09-13T09:00,15.145921459339792,10.234766237457354,hybrid,2.0,8,5,12.745,2.483845804663919,2.457198454248772,0.19488786227257116,1
1725,A290 Electric 180 hp,Payg,0,20,51.452407,-0.221279,51.549253,-0.011218,2025-09-01T17:00,12.482848493280972,10.26052267843913,hybrid,2.0,8,5,18.094,3.0892524054475756,1.155886781073744,0.17073352522646046,1
1726,85x,Member,1,20,51.53036,-0.075687,51.536806,-0.240397,2025-09-04T04:37,31.264510633427697,12.26809027100319,cost,2.0,8,5,11.415,2.015943069825105,14.65665236330996,0.176604736734569,0
1727,Capri Extended Range AWD,Member,1,20,51.484831,-0.230612,51.461362,-0.225302,2025-09-06T09:00,34.55128436258275,13.462368947219595,time,2.0,8,5,2.635,0.5042271029270271,16.65893736294089,0.19135753431765737,0
1728,fortwo cabrio,Member,1,20,51.509344,-0.065778,51.463845,-0.01258,2025-09-03T07:56,19.234646788895642,13.500878929015638,time,2.0,8,5,6.258,1.169655852508661,1.1467535719760007,0.18690569710908614,1
1729,e-3008 73 kWh,Payg,0,20,51.492842,-0.0428,51.46489,-0.113756,2025-09-04T08:02,16.222430195848595,10.904849248609121,time,2.0,8,5,5.814,1.0748234377398433,1.0635161894478948,0.1848681523460343,1
1730,combi standard,Payg,0,20,51.478524,-0.170113,51.527182,-0.112824,2025-09-06T09:00,27.164954408915,14.289860705028932,cost,2.0,8,5,6.708,1.151470451687914,5.963727409734805,0.1716562987012394,0
1731,Megane E-Tech,Member,1,20,51.554929,-0.205671,51.446526,-0.012107,2025-09-03T09:38,30.525843551781854,11.885812129848725,cost,2.0,8,5,18.023,3.252219287428775,7.449172190269791,0.1804482765038437,0
1732,Townstar EV Passenger L2,Payg,0,20,51.48253,-0.127754,51.547241,-0.182185,2025-09-04T21:03,22.54788310493001,14.82183950986209,hybrid,2.0,8,5,8.122,1.5915303225073487,1.545208719013584,0.19595300695731946,1
1733,tourer extra-long,Payg,0,20,51.493385,-0.181875,51.523504,-0.180909,2025-09-04T10:03,12.211101713838422,10.590798172128185,cost,2.0,8,5,3.35,0.5726047301221213,0.5661959567099817,0.17092678511108098,1
1734,iX xDrive45,Payg,0,20,51.468902,-0.013198,51.538187,-0.18846,2025-09-07T09:00,33.54220783799748,14.182273493177409,hybrid,2.0,8,5,14.37,2.6138036610657704,18.34333528194354,0.18189308706094437,0
1735,forfour EQ,Payg,0,20,51.548953,-0.01092,51.526584,-0.060557,2025-09-02T06:20,18.635135145334647,14.541690766227239,cost,2.0,8,5,4.239,0.8408245077430921,0.8186888758214818,0.1983544486301232,1
1736,Enyaq,Member,1,20,51.499539,-0.227158,51.466482,-0.062575,2025-09-01T19:37,16.758948673438592,14.113377630718656,time,2.0,8,5,11.975,2.0540289038852966,0.5291142085439873,0.17152642203635046,1
1737,Solterra,Member,1,20,51.481343,-0.137855,51.483614,-0.212498,2025-09-05T19:28,15.55911870335457,14.044205705998419,hybrid,2.0,8,5,5.175,0.9961418178496799,0.969134378751457,0.19249117253133913,1
1738,Mustang Mach e,Payg,0,20,51.471845,-0.116767,51.528964,-0.203443,2025-09-02T08:35,13.96449279442632,11.806550077024724,time,2.0,8,5,8.737,1.5528128428274737,1.5098405879419838,0.1777283784854611,1
1739,#1 Pulse,Payg,0,20,51.498086,-0.054623,51.534512,-0.164451,2025-09-07T11:43,34.537886985313705,13.566715533604865,time,2.0,8,5,8.612,1.6879370578752229,13.00971767434064,0.19599826496461017,0
1740,82,Member,1,20,51.467372,-0.219644,51.468465,-0.053076,2025-09-06T09:00,23.427090883390193,12.896732830056502,hybrid,2.0,8,5,11.539,2.2198963522763635,2.106071610666738,0.19238203936878095,1
1741,turbo s cross turismo,Member,1,20,51.533202,-0.205015,51.481948,-0.112253,2025-09-07T18:44,28.43470827431311,12.122395657156092,cost,2.0,8,5,8.585,1.6875633667545717,13.682865210212308,0.1965711551257509,0
1742,EQV,Member,1,20,51.539678,-0.132595,51.484216,-0.172159,2025-09-07T09:00,16.999905307226623,14.965558480268399,hybrid,2.0,8,5,6.748,1.1908718145749055,0.40686936539164476,0.17647774371293798,1
1743,electric,Payg,0,20,51.470966,-0.125476,51.542216,-0.164414,2025-09-03T21:09,17.550951794513857,11.4522735907256,time,2.0,8,5,8.369,1.5561216719523072,1.524669550947064,0.18593878264455815,1
1744,INSTER Long Range,Member,1,20,51.543024,-0.024006,51.452757,-0.243885,2025-09-06T09:48,19.516095802461543,12.065720110938921,cost,2.0,8,5,18.232,3.525669488337673,3.4275159557258066,0.19337809830724403,1
1745,ev passenger,Member,1,20,51.504863,-0.090051,51.506918,-0.062964,2025-09-04T10:40,34.98635858194416,14.514305186690587,hybrid,2.0,8,5,1.889,0.33505380443552557,9.212424027864108,0.17737099228984943,0
1746,4s sport turismo,Member,1,20,51.489422,-0.018342,51.486131,-0.168322,2025-09-01T16:57,20.372948810457086,11.44504139548137,time,2.0,8,5,10.391,1.8384005457409498,1.785581482995143,0.17692238915801653,1
1747,EL8,Payg,0,20,51.482764,-0.107423,51.551616,-0.021009,2025-09-01T14:19,28.539408695123683,10.763405710642688,time,2.0,8,5,9.714,1.6593014173438663,15.986571735627253,0.17081546400492756,0
1748,e-tron Sportback 55 quattro,Member,1,20,51.544106,-0.145355,51.475414,-0.110646,2025-09-07T09:00,26.139332575553755,11.549998748347425,hybrid,2.0,8,5,8.007,1.5914349587658434,12.600539066681687,0.19875545881926357,0
1749,Q6 e-tron Sportback performance,Payg,0,20,51.449237,-0.074437,51.504424,-0.095797,2025-09-03T07:30,26.207327838301314,13.796558385508956,time,2.0,8,5,6.312,1.2074887964071435,11.774577757419488,0.1913005064016387,0
1750,3+1,Member,1,20,51.51265,-0.205061,51.528664,-0.120109,2025-09-03T09:16,35.264153825881365,14.29927004851133,hybrid,2.0,8,5,6.142,1.1612483508299167,7.82230745529413,0.18906681062030556,0
1751,i3S,Member,1,20,51.47201,-0.19484,51.485768,-0.065134,2025-09-02T18:22,15.154513690165297,10.572224938111805,cost,2.0,8,5,9.112,1.7524183973959027,1.734723598991679,0.19231984168084973,1
1752,E-Expert,Member,1,20,51.449654,-0.07489,51.47377,-0.011843,2025-09-07T09:28,32.95633070485767,13.108563405374133,cost,2.0,8,5,5.125,0.9529854862494238,14.885825474612654,0.18594838756086318,0
1753,i3,Payg,0,20,51.459674,-0.179634,51.499363,-0.230553,2025-09-01T00:24,15.557987130671094,12.836434527973715,hybrid,2.0,8,5,5.649,1.041020398660192,1.0279094830187794,0.18428401463271232,1
1754,4s plus,Member,1,20,51.511693,-0.047952,51.466895,-0.060879,2025-09-07T09:00,28.49236583254919,13.343988927566826,hybrid,2.0,8,5,5.061,0.9286224801697842,12.630471014019076,0.18348596723370564,0
1755,hatchback,Member,1,20,51.462603,-0.087925,51.528471,-0.091841,2025-09-01T10:32,20.127984522066882,13.35528185563398,cost,2.0,8,5,7.329,1.3867433695652276,1.3545405332865805,0.18921317636310925,1
1756,Cooper,Payg,0,20,51.53848,-0.132316,51.463598,-0.1789,2025-09-03T04:39,34.78284394105812,14.797337351332642,hybrid,2.0,8,5,8.929,1.5719151738583579,7.313609680093201,0.1760460492617715,0
1757,EQE,Payg,0,20,51.473914,-0.065027,51.549707,-0.228939,2025-09-06T09:00,23.433718652240707,11.732646042133696,hybrid,2.0,8,5,14.131,2.778744722577654,2.340214522021402,0.1966417608504461,1
1758,SQ6 e-tron,Payg,0,20,51.493389,-0.100389,51.453688,-0.064061,2025-09-07T18:22,22.9407779280725,11.498834608678894,time,2.0,8,5,5.081,0.9875054139449527,10.852398567302858,0.19435257113657797,0
1759,etron,Payg,0,20,51.507213,-0.097472,51.498834,-0.143397,2025-09-06T05:39,31.116395121573913,12.906126429109126,hybrid,2.0,8,5,3.312,0.597772640433874,19.306119798828504,0.18048690834356101,0
1760,MGS5  EV 64 kWh,Member,1,20,51.518582,-0.062435,51.522458,-0.083213,2025-09-06T09:00,20.847409998317385,12.147092296193309,hybrid,2.0,8,5,1.501,0.28122477663546797,5.569637447661957,0.18735827890437573,0
1761,G80,Member,1,20,51.522569,-0.184949,51.50674,-0.112129,2025-09-06T09:00,33.111999864693786,12.368771361562892,cost,2.0,8,5,5.338,0.9300441118139955,17.126931144620468,0.17423081899850046,0
1762,350,Member,1,20,51.471787,-0.204921,51.54555,-0.20221,2025-09-06T09:00,17.360067378607653,10.346384967522464,time,2.0,8,5,8.204,1.6339938585414175,6.3682919169196035,0.19917038743800797,0
1763,mach-e sr rwd,Member,1,20,51.525688,-0.075115,51.451404,-0.142193,2025-09-01T09:17,14.229167431030358,10.741210884767964,cost,2.0,8,5,9.476,1.8675943332395373,0.6975913092524789,0.19708678062890853,1
1764,sportbacketron 45,Payg,0,20,51.475696,-0.04724,51.534364,-0.117632,2025-09-04T07:59,32.11535373522143,14.676874682964309,cost,2.0,8,5,8.142,1.6093226849374946,13.355322981484722,0.19765692519497602,0
1765,4s plus,Payg,0,20,51.536978,-0.240928,51.467929,-0.135103,2025-09-06T12:51,19.60946898312431,10.341457258350609,hybrid,2.0,8,5,10.612,1.909787427866871,1.85360234495474,0.17996489143110356,1
1766,iv 50,Member,1,20,51.490238,-0.073036,51.470541,-0.210686,2025-09-06T09:11,21.4060896330645,12.950727963403104,time,2.0,8,5,9.781,1.7123991971873516,1.6910723339322795,0.17507404122148568,1
1767,EQS,Payg,0,20,51.489956,-0.229033,51.485227,-0.033936,2025-09-06T09:00,22.191074240681168,13.77287514508945,hybrid,2.0,8,5,13.519,2.384118436337032,1.6836398191183435,0.17635316490398933,1
1768,SEAL,Member,1,20,51.491894,-0.101154,51.520113,-0.060234,2025-09-06T09:00,31.668162325924918,10.059317642204137,hybrid,2.0,8,5,4.227,0.7300030763984279,15.527861568019588,0.1727000417313527,0
1769,e-208,Payg,0,20,51.521542,-0.134963,51.554025,-0.13482,2025-09-02T05:31,14.19769038551218,11.113740739666923,cost,2.0,8,5,3.612,0.627055187877786,0.6167899291690514,0.17360331890304154,1
1770,IONIQ 5,Member,1,20,51.470366,-0.017216,51.554296,-0.241892,2025-09-05T22:37,27.123494095029535,11.885360154246934,hybrid,2.0,8,5,18.134,3.12157109268724,3.04762678815652,0.17213913602554537,1
1771,Mii Electric,Member,1,20,51.517283,-0.123207,51.482367,-0.215487,2025-09-03T18:55,17.06118009014655,12.534087235343343,cost,2.0,8,5,7.475,1.492717823269193,1.4624757413920997,0.1996946920761462,1
1772,#5 Pulse,Member,1,20,51.530503,-0.172863,51.492607,-0.022123,2025-09-07T09:00,21.98736124698452,11.707976473778302,hybrid,2.0,8,5,11.251,1.9376666898675636,9.666500699935806,0.17222173050107223,0
1773,EQB,Payg,0,20,51.468462,-0.07568,51.524761,-0.224754,2025-09-01T09:40,16.18305389334386,13.24499629074525,hybrid,2.0,8,5,12.07,2.099893487512507,2.0725633612736694,0.17397626242854242,1
1774,Ioniq,Payg,0,20,51.549188,-0.047493,51.534499,-0.078263,2025-09-01T01:26,12.469294134277074,11.131987586253564,cost,2.0,8,5,2.683,0.5226957223990983,0.5122707782238612,0.1948176378677221,1
1775,fortwo coupe,Member,1,20,51.5005,-0.117052,51.456306,-0.232076,2025-09-07T09:00,13.367521540217403,10.127414682145094,cost,2.0,8,5,9.36,1.7541314528614185,0.6480213716144618,0.18740720650228831,1
1776,mach-e sr,Member,1,20,51.501867,-0.207185,51.546619,-0.224565,2025-09-06T09:00,11.43198356151442,10.00785525409127,cost,2.0,8,5,5.119,0.9891572501057123,0.9679525201251973,0.19323251613707998,1
1777,s standard range,Payg,0,20,51.48864,-0.064199,51.491461,-0.15583,2025-09-05T08:02,22.789029581855242,11.727560059748171,cost,2.0,8,5,6.352,1.2000665922011573,8.017858386626067,0.18892736023317966,0
1778,SQ6 e-tron,Member,1,20,51.518488,-0.124393,51.486344,-0.10476,2025-09-06T08:03,28.72879248782771,11.808313995971236,time,2.0,8,5,3.824,0.7512831240681369,16.0584918517053,0.19646525210986845,0
1779,Model S,Payg,0,20,51.453476,-0.222824,51.498757,-0.092736,2025-09-03T09:38,24.402025104873985,14.743020586932719,hybrid,2.0,8,5,10.321,1.9522587006217966,1.9318009035882533,0.18915402583294222,1
1780,Funky Cat 48 kWh,Payg,0,20,51.529633,-0.097099,51.533886,-0.057312,2025-09-07T09:00,12.788433851114501,10.223903562601182,time,2.0,8,5,2.793,0.518558861534355,0.5129060577026638,0.18566375278709454,1
1781,Enyaq,Payg,0,20,51.550402,-0.021936,51.529315,-0.12582,2025-09-07T09:00,23.56264321198634,12.650325300675906,time,2.0,8,5,7.558,1.4464688655634372,5.673082608680055,0.191382490812839,0
1782,ORA 03,Payg,0,20,51.550646,-0.103793,51.509286,-0.026859,2025-09-06T09:00,25.42515216974507,12.889066571319232,cost,2.0,8,5,7.034,1.290188818483171,5.688366660639092,0.1834217825537633,0
1783,50,Payg,0,20,51.46308,-0.07213,51.515947,-0.095517,2025-09-01T09:48,31.008456014482142,13.496375059488598,cost,2.0,8,5,6.098,1.0999689157621921,11.319859523785395,0.18038191468714204,0
1784,xdrive50,Payg,0,20,51.450404,-0.134758,51.481398,-0.092047,2025-09-13T09:00,17.24920835615962,13.193673000703303,time,2.0,8,5,4.542,0.835862323170866,0.8111070710912636,0.18402957357350638,1
1785,Model X,Member,1,20,51.523537,-0.060334,51.524544,-0.160259,2025-09-04T16:25,28.801858342869124,10.040697468619713,time,2.0,8,5,6.914,1.2105820996795436,14.070870655687056,0.17509142315295684,0
1786,50,Payg,0,20,51.505185,-0.150583,51.471537,-0.067799,2025-09-05T08:47,15.16004639996836,13.159288367045058,hybrid,2.0,8,5,6.845,1.3272260047149826,1.2949281904062315,0.19389715189408074,1
1787,580,Member,1,20,51.479193,-0.076147,51.479364,-0.19635,2025-09-02T06:07,22.768828825377,11.611939698498661,cost,2.0,8,5,8.324,1.480182948275212,12.02710802238258,0.17782111344007834,0
1788,Megane E-Tech EV60 220hp,Member,1,20,51.516677,-0.126687,51.477804,-0.030089,2025-09-06T09:00,20.68522092254842,13.864344806739009,cost,2.0,8,5,7.962,1.3902125451580671,1.3641752231618824,0.17460594639011143,1
1789,Box 42.3 kWh,Member,1,20,51.531264,-0.019108,51.525039,-0.213264,2025-09-07T09:00,31.779407328224398,10.941826930678495,hybrid,2.0,8,5,13.449,2.3857257389922784,8.339142135428133,0.1773905672534968,0
1790,Ariya,Member,1,20,51.536289,-0.098594,51.447191,-0.231709,2025-09-06T19:02,26.44069590796818,13.581028259885898,cost,2.0,8,5,13.531,2.6420915367089055,8.10272864197751,0.1952621045531672,0
1791,turbo s,Member,1,20,51.506902,-0.027206,51.528385,-0.115879,2025-09-01T12:14,24.987476228479473,13.127476668445304,cost,2.0,8,5,6.584,1.1845013599064638,9.919272359301303,0.17990603886793194,0
1792,e-308,Payg,0,20,51.447953,-0.215693,51.491279,-0.075373,2025-09-03T03:07,30.553349849586574,13.261454426637375,hybrid,2.0,8,5,10.848,2.0674280695320006,8.786152268957972,0.19058149608517702,0
1793,long,Payg,0,20,51.505922,-0.043407,51.520748,-0.089943,2025-09-07T09:00,14.324174479701181,10.87973843543777,cost,2.0,8,5,3.618,0.708014701311374,0.6888872088526822,0.1956922889196722,1
1794,combi standard,Payg,0,20,51.482898,-0.023624,51.479666,-0.138169,2025-09-07T09:00,16.24748288853743,13.345870006662311,time,2.0,8,5,7.94,1.3683187796615452,1.3483965745184372,0.17233234000775127,1
1795,Macan 4S Electric,Payg,0,20,51.449641,-0.010713,51.526597,-0.072387,2025-09-04T21:47,15.596532890517599,13.684892043209574,time,2.0,8,5,9.563,1.845187851601529,1.812157497090974,0.1929507321553413,1
1796,Funky Cat 48 kWh,Payg,0,20,51.468079,-0.138027,51.46597,-0.182893,2025-09-04T19:02,31.133187327927935,12.447051306189028,time,2.0,8,5,3.117,0.5586597977611032,8.952611437280881,0.17922996399137092,0
1797,long range dual motor,Payg,0,20,51.477081,-0.05369,51.477484,-0.16984,2025-09-06T09:00,27.910332584537326,11.701828414937726,cost,2.0,8,5,8.044,1.4197553089248933,12.218718527852017,0.1764986709255213,0
1798,Q4 Sportback e-tron,Payg,0,20,51.492933,-0.230602,51.519902,-0.20681,2025-09-03T06:29,12.054280212002304,10.832774246440879,hybrid,2.0,8,5,3.421,0.6522719560652486,0.6352218390675931,0.19066704357358918,1
1799,Mustang Mach e,Member,1,20,51.507925,-0.094619,51.492338,-0.044413,2025-09-07T07:33,19.919988560314735,11.449802625553703,hybrid,2.0,8,5,3.884,0.7662895024808765,5.945315222997871,0.19729389868199704,0
1800,450,Member,1,20,51.509727,-0.062871,51.513826,-0.164348,2025-09-06T09:00,26.883609656862873,13.819141812262604,time,2.0,8,5,7.037,1.2585715051512738,14.075115357107082,0.17885057626137188,0
1801,i4,Payg,0,20,51.453092,-0.08928,51.458493,-0.068798,2025-09-02T16:59,28.676314829268804,12.047003622731278,hybrid,2.0,8,5,1.541,0.2882671868229171,11.14931357509085,0.1870650141615296,0
1802,touring standard range,Payg,0,20,51.491874,-0.044791,51.481636,-0.042424,2025-09-07T09:00,31.12649788106758,13.513566209966289,cost,2.0,8,5,1.15,0.20549927692780748,12.913327306937244,0.17869502341548477,0
1803,A6 Avant e-tron quattro,Member,1,20,51.546446,-0.126729,51.447089,-0.151504,2025-09-05T01:01,15.833984084165051,13.700456624992434,time,2.0,8,5,11.18,2.086507385452644,2.025983798628957,0.18662856757179286,1
1804,CITIGOe iV,Member,1,20,51.521715,-0.08466,51.530059,-0.104891,2025-09-03T21:00,14.92313342262951,13.370851120621449,hybrid,2.0,8,5,1.679,0.31675319048405914,0.31045646040161223,0.1886558609196302,1
1805,Model 3,Payg,0,20,51.470121,-0.078092,51.51027,-0.045384,2025-09-06T08:11,30.250142406915653,13.367692118414743,cost,2.0,8,5,5.006,0.9426801686885092,9.717275282939747,0.1883100616637054,0
1806,e-tron Sportback 50 quattro,Payg,0,20,51.467558,-0.172996,51.446645,-0.137297,2025-09-06T09:00,14.01887937755529,13.054041021630258,time,2.0,8,5,3.395,0.6406581977481137,0.6240525007233061,0.1887063910892824,1
1807,e-tech ev60 220hp,Payg,0,20,51.455697,-0.030457,51.468088,-0.186805,2025-09-06T09:00,24.555314672059808,12.592109893568567,cost,2.0,8,5,10.919,1.9004780875366944,7.183336081926641,0.17405239376652573,0
1808,e-Traveller Long 50 kWh,Payg,0,20,51.504044,-0.234674,51.546212,-0.03229,2025-09-03T00:18,16.52408946217443,10.989083434351349,hybrid,2.0,8,5,14.766,2.817444557217525,2.7667952126292104,0.1908062140876016,1
1809,mach-e sr rwd,Payg,0,20,51.511248,-0.241201,51.513511,-0.162214,2025-09-02T01:01,19.345097471843804,14.214016934609251,hybrid,2.0,8,5,5.472,1.0410070185033775,1.0262161074469105,0.1902425106914067,1
1810,Countryman,Member,1,20,51.477923,-0.047571,51.542034,-0.179276,2025-09-02T20:14,32.748045144975606,14.821320862437977,time,2.0,8,5,11.571,2.2040168148651467,11.586785207006027,0.1904776436665065,0
1811,ORA 07,Payg,0,20,51.517585,-0.090132,51.451262,-0.22131,2025-09-03T11:30,14.71864672050489,12.332420328000833,cost,2.0,8,5,11.7,2.0149987640112856,1.9938247190700562,0.1722221165821612,1
1812,6 long range,Payg,0,20,51.495475,-0.110932,51.456922,-0.235253,2025-09-02T15:37,32.21508367503921,14.666193779423278,time,2.0,8,5,9.618,1.7639908795901798,12.68306133364971,0.1834051652724246,0
1813,6e Long Range,Member,1,20,51.447847,-0.149404,51.478117,-0.238062,2025-09-02T07:30,29.91062765491619,14.989972688616417,cost,2.0,8,5,7.004,1.2766264619454488,11.19469028334574,0.18227105396137191,0
1814,ForTwo Cabrio Electric,Payg,0,20,51.529405,-0.140719,51.470063,-0.166165,2025-09-06T09:00,24.575331076397063,12.430979562929103,hybrid,2.0,8,5,6.83,1.1788671829984916,6.989301057751063,0.17260134450929598,0
1815,Model 3,Payg,0,20,51.537521,-0.105929,51.503884,-0.025116,2025-09-05T09:09,33.06923081832188,13.62177686874984,cost,2.0,8,5,6.727,1.1884660715288555,11.176770130499586,0.17667103783690433,0
1816,3 E-Tense,Payg,0,20,51.459974,-0.168502,51.494798,-0.085307,2025-09-06T09:00,19.263880451924873,13.218951691252613,hybrid,2.0,8,5,6.942,1.2719748776982591,1.208985752134452,0.1832288789539411,1
1817,m,Payg,0,20,51.498821,-0.210254,51.523425,-0.032133,2025-09-05T06:01,29.201804782490715,11.186324080003736,hybrid,2.0,8,5,12.627,2.4280103392373404,12.260199619007917,0.19228718929574248,0
1818,Model S,Payg,0,20,51.516564,-0.174467,51.515381,-0.102197,2025-09-03T18:32,11.503726862834306,10.235447218771593,hybrid,2.0,8,5,5.003,0.8860906471346282,0.8744454388011333,0.1771118623095399,1
1819,Enyaq iV,Payg,0,20,51.546932,-0.051501,51.448934,-0.187642,2025-09-02T01:22,34.0756985003323,12.266776555872283,cost,2.0,8,5,14.407,2.807816208655088,11.338695079296524,0.19489249730374736,0
1820,Born,Payg,0,20,51.452409,-0.157031,51.504646,-0.045163,2025-09-06T21:04,16.591320384777575,13.936024986981362,cost,2.0,8,5,9.683,1.804658944024457,1.1948829290082956,0.18637394857218392,1
1821,e-Rifter XL 50 kWh,Payg,0,20,51.530676,-0.073505,51.532459,-0.233745,2025-09-07T09:00,24.689618497009498,11.625673313448484,time,2.0,8,5,11.086,2.1375210440587002,6.535642239303979,0.19281265055553853,0
